Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Self_Employed_No,Self_Employed_Yes,Education_Graduate,Education_Not Graduate,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,Credit_History,ApplicantIncome,LoanAmount,Loan_Amount_Term,CoapplicantIncome,Loan_Status
0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,-0.7748048873244083,0.2630938716518284,0.2791789776634758,1.2568144864200512,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0.6429388954495601,0.5011247228921184,-2.5156453530763225,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,-0.08493672586598665,-1.165091235789911,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1.0806799848385182,0.21548770140377044,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0.10313467032358069,0.16788153115571247,0.2791789776634758,-0.5544867436156191,N
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.25318526583696715,-0.8318480440535052,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.19863145492135226,-0.30818017132486736,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,-0.3732691799545219,0.2868969567758574,0.2791789776634758,0.32893302171333416,N
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0.47993276373473476,0.48922318033010387,0.2791789776634758,0.7280622768967986,Y
1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,-0.5728083442044287,-0.30818017132486736,-0.18662507745982387,0.25437417198754564,Y
1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,-0.3255960298751107,-0.39149096925896887,0.2791789776634758,0.4086220675211724,Y
0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0.9168547268336686,-0.7485372461194038,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-0.45927744040706797,-0.6652264481853023,0.2791789776634758,0.30054593672599267,Y
0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,-0.07871136606180236,0.23929078652779945,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,-0.23123268126431734,-0.39149096925896887,-2.5156453530763225,-0.5544867436156191,N
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,-0.3118347082027033,-0.12965703289464994,0.2791789776634758,-0.18408658649163293,Y
0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,-0.24351957561468104,-0.2605740010768094,0.2791789776634758,-0.5544867436156191,Y
1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,-0.1630813739342999,-0.30818017132486736,0.2791789776634758,-0.5544867436156191,Y
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.35377397425194484,-0.7842418738054472,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,-0.23401771065039978,-1.0817804378558096,0.2791789776634758,0.3111483419622286,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.4791002966256548,-1.0341742676077517,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.325268379359101,-0.2248693733907659,0.2791789776634758,-0.5544867436156191,N
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0.753029468828819,0.8105648295044953,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,-0.3233024762630428,-0.2129678308287514,0.2791789776634758,-0.12697040344481325,N
0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0.3904841728640869,1.1200049361168722,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0.04907233518198032,-0.18916474570472241,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,-0.36540556757028914,-0.10585394777062095,0.2791789776634758,0.4787347473091846,Y
0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,-0.254495867901006,-0.5462110225651573,0.2791789776634758,-0.2182878937052974,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.8606493225189494,-0.12965703289464994,0.2791789776634758,0.061136786230341356,N
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.2746463746356025,-0.1772632031427079,0.2791789776634758,0.05258645942692523,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-0.06609682119542894,-0.8794542143015631,0.2791789776634758,-0.5544867436156191,N
1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-0.1835595311849061,-0.2248693733907659,0.2791789776634758,0.26053040728600524,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,-0.521367213190906,-1.022272725045737,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,-0.22844765187823488,-0.3557863415729254,0.2791789776634758,0.03274970124299984,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.39849826968726876,-0.02254314983651947,0.2791789776634758,0.4000717407177563,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0.35624469394107333,0.3464046695859299,-0.49716111420869036,-0.209053540757608,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0.13868475131063304,-0.2129678308287514,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.3527910227039157,0.2868969567758574,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,-0.10951051456671408,-0.09395240520860644,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0.13868475131063304,0.7629586592564372,0.2791789776634758,0.025225413655993657,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.10574253363260254,0.14407844603168346,2.1423951981566747,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0.1632585400113605,0.6439432336362922,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,-0.4771343935295966,-0.4986048523170993,0.2791789776634758,0.1480081065530491,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.2764484524736558,-1.2365004911619981,-2.5156453530763225,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,-0.36278436344221154,-0.30818017132486736,-0.18662507745982387,0.33406321779538384,Y
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0.47993276373473476,1.596066638597452,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,-0.3683544222143764,-0.07014932008457746,0.2791789776634758,0.05395451171547182,Y
0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0.015815807806995857,0.2868969567758574,0.2791789776634758,-0.1235502727234468,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.056116821276188854,1.2985280745470895,0.2791789776634758,-0.5544867436156191,N
1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,-0.3178962427488828,-0.2843770862008384,0.2791789776634758,-0.5544867436156191,Y
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,-0.26072122770519024,-0.40339251182098335,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,-0.3421423809336005,-0.5938171928132153,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0.06807606511054287,-0.30818017132486736,0.2791789776634758,1.1555786170676046,Y
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,-0.47402171362750445,-0.07014932008457746,-2.5156453530763225,0.12372517843134734,N
0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.3994812212352979,0.10837381834563999,-4.378861573569521,1.3953297806353924,Y
0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0.13868475131063304,-0.4509986820690413,0.2791789776634758,-0.109869749837981,Y
0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,-0.3272342824551592,-0.27247554363882387,0.2791789776634758,0.9561849960119406,Y
0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0.10591969970966313,-0.30818017132486736,-2.5156453530763225,0.9274558979524624,N
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0.7043733672013787,-0.40339251182098335,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0.1973341936763692,-0.10585394777062095,-2.5156453530763225,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,-0.4130787176497004,-0.27247554363882387,2.1423951981566747,0.07584334833221708,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,-0.588863219488904,-0.6652264481853023,0.2791789776634758,0.0843936751356332,Y
0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,-0.6119625808675878,0.6558447761983068,0.2791789776634758,0.7759441069959289,N
1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,-0.32379395203705735,-0.09395240520860644,0.2791789776634758,-0.5544867436156191,N
0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,-0.4620624697931504,-0.4986048523170993,0.2791789776634758,0.18665558370448998,Y
0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-0.44928409966877214,1.5841650960354374,-2.5156453530763225,1.8741480816266953,Y
0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1.7769373313591288,0.5487308931401763,0.2791789776634758,-0.5544867436156191,N
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,-0.3801498407907256,1.2985280745470895,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0.10510057341963888,-0.36768788413493986,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-0.025140506694216542,-0.6176202779372443,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1.5202231520655296,1.8817036600858,0.2791789776634758,0.16374070787133477,N
0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,-0.07740076399776356,-0.2129678308287514,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.11132593322382317,2.191143766698177,0.2791789776634758,0.899068812965121,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.5477430797296867,-0.14155857545666442,0.2791789776634758,0.20102013273422906,Y
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,-0.31494738810479544,0.10837381834563999,-4.751504817668161,-0.5544867436156191,N
1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0.29431874641524014,-0.30818017132486736,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,-0.03890182836662391,-0.2129678308287514,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.2143586796898178,0.060767648097582,0.2791789776634758,0.6244323160393952,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,-0.11393379653284502,0.04886610553556751,0.2791789776634758,-0.08011461256209292,Y
0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,-0.17536826828466362,0.16788153115571247,0.2791789776634758,0.06489893002384445,Y
1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.325268379359101,-0.12965703289464994,0.2791789776634758,-0.5544867436156191,N
1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,-0.41406166919772946,-0.6652264481853023,0.2791789776634758,-0.02094635108245338,Y
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.35492075105797877,-1.379319001906172,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0.9407732145023766,-0.11775549033263544,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.421106155291938,-0.23677091595278038,0.2791789776634758,0.08063153134213011,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.456000935246971,0.04886610553556751,0.2791789776634758,0.20580831574414207,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,-0.24630460500076348,-0.6652264481853023,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,-0.4347036517063405,-0.36768788413493986,0.2791789776634758,0.07550133526008043,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.23106885600631247,0.7272540315703938,0.2791789776634758,0.5652640545597557,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,-0.37687333563062864,-0.7842418738054472,0.2791789776634758,-0.109869749837981,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1.5038406262650446,3.452707278271713,0.2791789776634758,-0.5544867436156191,Y
1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,-0.21353955339979358,-0.2605740010768094,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,-0.2212393405260215,0.14407844603168346,0.2791789776634758,0.27523696938788095,N
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.24188132303463256,-0.40339251182098335,0.2791789776634758,-0.28087628590630337,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,-0.5082611925505179,-0.8080449589294761,-2.5156453530763225,-0.2176038675610241,Y
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.5885355689728943,-1.0936819804178242,0.2791789776634758,0.015307034564030961,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,2.5005534959665496,-0.11775549033263544,0.2791789776634758,-0.5544867436156191,N
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.3678629464403619,-0.6771279907473168,0.2791789776634758,0.4896791656175572,Y
1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,-0.45927744040706797,-0.5581125651271718,-0.6524291325831236,0.03274970124299984,N
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.278414355569714,-0.30818017132486736,0.2791789776634758,0.1295394006576703,Y
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.2096077472076772,-0.36768788413493986,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0.672427441890433,0.48922318033010387,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.3814604428547644,-0.08205086264659195,0.2791789776634758,0.2718168386665145,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-0.16439197599833869,-0.2248693733907659,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,-0.3686820727303861,-0.14155857545666442,0.2791789776634758,-0.02094635108245338,Y
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0022183113925933404,-0.03444469239853396,2.1423951981566747,-0.5544867436156191,N
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.49482752139412034,0.3107000418998864,0.2791789776634758,0.5857848388879544,Y
0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-0.1617707718702611,-0.4271955969450123,0.2791789776634758,-0.12697040344481325,Y
0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0.24107553756366404,0.6439432336362922,0.2791789776634758,-0.5544867436156191,Y
1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,-0.12081445736904871,-0.12965703289464994,0.2791789776634758,-0.5544867436156191,Y
1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.06609682119542894,0.060767648097582,2.1423951981566747,0.3145684726835951,N
0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,-0.5552790415979099,-0.39149096925896887,0.2791789776634758,0.4459014923840667,N
0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,-0.5903376468109477,-0.6295218204992588,0.2791789776634758,0.4489796100332965,N
0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,-0.4142254944557343,-0.4867033097550848,0.2791789776634758,0.04403613262350912,Y
1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.06609682119542894,-0.16536166058069343,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,-0.6190070669617963,-0.5938171928132153,0.2791789776634758,0.06216282544675129,Y
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.22992207920027855,-0.07014932008457746,0.2791789776634758,0.30054593672599267,Y
0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,-0.5575725952099777,-0.11775549033263544,0.2791789776634758,-0.5544867436156191,N
1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.26891249060543276,-0.12965703289464994,0.2791789776634758,0.015307034564030961,Y
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.4920424920080379,-0.4986048523170993,0.2791789776634758,0.08268360977494997,N
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,2.429453333992445,3.976375151000351,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.3708251419035049,0.46542009520607486,0.2791789776634758,-0.5544867436156191,Y
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.40734483361953067,-0.7366357035573892,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,-0.40570658103948215,-0.4152940543829978,0.2791789776634758,0.2680546948730114,Y
1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.474513189401519,-1.0698788952937952,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0.056116821276188854,-0.02254314983651947,-4.006218329470881,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.48008324817368386,0.15597998859369797,0.2791789776634758,0.07584334833221708,N
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,-0.32838105926119315,-0.4152940543829978,-2.5156453530763225,0.0064146946884781975,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,-0.27628462721565095,-0.30818017132486736,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,-0.5480707302456964,-0.6890295333093313,0.2791789776634758,0.1753691523239807,Y
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,-0.3051178726245045,-0.40339251182098335,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.753029468828819,0.10837381834563999,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.4920424920080379,-0.36768788413493986,0.2791789776634758,0.18665558370448998,Y
0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,-0.17389384096261998,-0.2605740010768094,0.2791789776634758,-0.4898462729817933,Y
0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,-0.29528835714421353,-0.11775549033263544,0.2791789776634758,-0.01068595891835404,Y
1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.3665523443763231,-0.16536166058069343,0.2791789776634758,0.4664222767122654,Y
0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1.5721557588530668,1.8340974898377418,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.5344865746503497,2.7386147245508434,0.2791789776634758,1.1497643948412815,N
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,-0.07969431760983145,-0.18916474570472241,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0.06791223985253803,0.4535185526440604,0.2791789776634758,0.18426149219953344,Y
1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,-0.17536826828466362,-0.4271955969450123,0.2791789776634758,0.28378729619129706,N
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.4756599662075529,-0.9389619271116356,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,-0.16701318012641628,-0.34388479901091085,0.2791789776634758,0.05874269472538484,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.4043959789754433,-0.5700141076891863,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.421106155291938,-0.8913557568635777,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,9.490977255033481,4.095390576620495,-2.5156453530763225,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0.7256706507420091,0.42971546752003137,-2.5156453530763225,0.07242321761085063,Y
0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0.016307283581010405,-0.9032572994255922,-0.18662507745982387,0.9811519502779157,Y
0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,-0.025140506694216542,0.16788153115571247,0.2791789776634758,-0.3191817499856076,Y
0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,-0.4756599662075529,0.3583062121479444,0.2791789776634758,1.0187733882129466,Y
1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,-0.5854228890708022,-0.23677091595278038,0.2791789776634758,-0.5544867436156191,N
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.2037100379195026,-0.8913557568635777,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,-0.45157765328084004,0.3226015844619009,0.2791789776634758,-0.011711998134763972,N
1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.49564664768414457,-1.18889432091394,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,-0.13916288626559187,0.14407844603168346,0.2791789776634758,-0.13415267795968278,Y
0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,-0.36540556757028914,-0.8556511291775342,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,-0.4620624697931504,-0.2486724585147949,0.2791789776634758,0.24240371446276307,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.47582379146555775,0.16788153115571247,0.2791789776634758,0.28618138769625356,Y
0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,-0.3080667272685918,0.0726691906595965,0.2791789776634758,0.5502154793857433,N
0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,-0.3801498407907256,-0.23677091595278038,0.2791789776634758,0.1869975967766266,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0.15228224772503557,1.3461342447951476,0.2791789776634758,1.0129591659866237,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.4551818089569467,0.48922318033010387,0.2791789776634758,1.5830949572384105,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0.6028017072383719,0.9771864253726982,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0.5482478963227571,1.9293098303338578,0.2791789776634758,0.8706817279777794,N
0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,-0.4484649733787479,-0.6057187353752298,0.2791789776634758,0.1579264856450118,Y
1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0.015815807806995857,-0.4867033097550848,0.2791789776634758,-0.5544867436156191,N
1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.48827451107392633,-0.18916474570472241,0.2791789776634758,-0.3817701421866136,Y
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.2605574024471854,-0.3557863415729254,-2.5156453530763225,-0.5544867436156191,Y
0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0.47993276373473476,0.22738924396578494,0.2791789776634758,0.5286686558411346,Y
0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,-0.2504002364508847,-0.9389619271116356,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,-0.3937473372051281,-0.5462110225651573,2.1423951981566747,0.015307034564030961,N
0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,-0.03873800310861906,0.6439432336362922,0.2791789776634758,0.5286686558411346,Y
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,-0.11147641766277228,-0.7723403312434327,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,-0.06609682119542894,1.072398765868814,0.2791789776634758,0.699675191909457,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,-0.10705313569664134,-0.18916474570472241,0.2791789776634758,0.243429753679173,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,-0.39161760885106506,-0.6057187353752298,-0.6524291325831236,0.4828389041748243,Y
0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0.23239279888940703,-0.05824777752256296,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0.13311469253846817,-0.15346011801867893,0.2791789776634758,-0.5544867436156191,N
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.4756599662075529,-0.5938171928132153,2.1423951981566747,-0.5544867436156191,N
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,-0.04578248920282759,-0.2605740010768094,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0.15097164566099677,0.3464046695859299,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,2.3470492292160055,5.047513981581655,0.2791789776634758,1.246554094255952,N
1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1.6964991296787477,-1.0817804378558096,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,-0.03578914846453177,0.10837381834563999,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0.6421197691595358,2.7862208947989013,-0.6524291325831236,2.138182173316185,Y
0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,-0.38359017120882744,-0.4152940543829978,-2.5156453530763225,0.12509323071989392,N
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.4324100980942726,-0.4271955969450123,0.2791789776634758,-0.0554896713682545,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,-0.09607684341031641,-0.30818017132486736,-2.5156453530763225,-0.23880867803349606,Y
0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0.5482478963227571,-0.18916474570472241,0.2791789776634758,1.154210564779058,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,-0.17913624921877516,-0.18916474570472241,0.2791789776634758,-0.5544867436156191,Y
